"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","Mean Est Intercept","Mean SE Intercept","Var Est Intercept","Var SE Intercept","Mean Est QTL","Mean SE QTL","Var Est QTL","Var SE QTL","Mean Est Low Water","Mean Est Low Nitrogen","Mean Est Pathogen","Mean Est Low_W_N","Mean SE Low Water","Mean SE Low Nitrogen","Mean SE Pathogen","Mean SE Low_W_N","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"2921","ufg47",6407.34,0.549238573286322,0.458628979653474,1.67089628242061,0.19613852782903,2.26188883374699,0.322728322379281,69.6194992867555,0.304781396653665,4.6565721544574,0.0609241274888615,0.256327417033944,0.160123234165386,0.0552721623690314,0.0552721623690314,4.17668284901915,-16.1468226755438,-1.67313845576209,1.20719792873002,0.361729537350684,0.428754350420765,0.270988844988237,0.555221322980748,63.5627586206897,63.5627586206897,63.5627586206897,63.5627586206897,63.5627586206897,63.5627586206897,63.5627586206897,63.5627586206897,63.5627586206897,63.5627586206897,63.5627586206897,63.5627586206897
"2922","gpm135",6408.03,0.529033226251757,0.467013595015649,1.67251347484072,0.195922213198269,2.24453859723024,0.325540207825996,69.621201890232,0.304829533003931,4.65649165636512,0.060914798929286,0.25175639003743,0.160238550731345,0.055347550680118,0.055347550680118,4.17687472959964,-16.1464577720331,-1.67262552864375,1.20658209117823,0.361738346046749,0.428747385474753,0.270991566975861,0.555220655652416,63.6307977736549,63.6307977736549,63.6307977736549,63.6307977736549,63.6307977736549,63.6307977736549,63.6307977736549,63.6307977736549,63.6307977736549,63.6307977736549,63.6307977736549,63.6307977736549
"2923","AY109792",6414.44,7.7935035237942e-05,0.99295630100722,3.45100137093552,0.0632134611034049,3.45125896574539,0.178060930181445,69.7221510709678,0.30377006961689,4.6415912799615,0.0655900423472148,-0.00315046612753367,0.170259987296543,0.0827361328928208,0.0827361328928208,4.16230495368035,-16.1139716554988,-1.6207027849189,1.19600632770388,0.361632126625478,0.427425981547292,0.270829256189005,0.554348686937206,61.5175918686474,61.5175918686474,61.5175918686474,61.5175918686474,61.5175918686474,61.5175918686474,61.5175918686474,61.5175918686474,61.5175918686474,61.5175918686474,61.5175918686474,61.5175918686474
"2924","IDP102",6417.95,0.0401357568359731,0.841215381359485,3.31204559014835,0.0687738340343393,3.35955317681815,0.186415618797469,69.6896394063906,0.303397913356164,4.64376404213617,0.0646896020943712,0.0724778969587437,0.167242278861128,0.0797798634085705,0.0797798634085705,4.16148038019929,-16.1151463883646,-1.62862642542697,1.20466719394601,0.361601383772515,0.427634661947015,0.270831763704879,0.554442350413472,63.4815436241611,63.4815436241611,63.4815436241611,63.4815436241611,63.4815436241611,63.4815436241611,63.4815436241611,63.4815436241611,63.4815436241611,63.4815436241611,63.4815436241611,63.4815436241611
"2925","AY110217",6418.34,0.0174713545641563,0.894842511907512,3.35472837016772,0.0670122655869543,3.3790085785921,0.184611014970775,69.7016398074159,0.303537878188138,4.64301292052919,0.0639315183955728,0.0479253382979403,0.167626547157256,0.0804741090734511,0.0804741090734511,4.15989444898875,-16.1187047809441,-1.62525530419506,1.20476662577415,0.361608902582967,0.427569910907755,0.270831158832718,0.554416323166385,62.9307010475423,62.9307010475423,62.9307010475423,62.9307010475423,62.9307010475423,62.9307010475423,62.9307010475423,62.9307010475423,62.9307010475423,62.9307010475423,62.9307010475423,62.9307010475423
"2926","IDP708",6422.41,5.45286095238792,0.019536308103292,4.87066021567613,0.027317047523564,10.6262033242861,0.00492662227753662,70.1891438206826,0.303316787248242,4.6101846884996,0.0621363603912616,-0.790278778987606,0.157023527136631,0.0913485111739729,0.0913485111739729,4.13008052894067,-16.1773271440051,-1.59117323454029,1.22538044971713,0.35992767150062,0.424711980146015,0.270081688014836,0.552542858276389,61.7723919915701,61.7723919915701,61.7723919915701,61.7723919915701,61.7723919915701,61.7723919915701,61.7723919915701,61.7723919915701,61.7723919915701,61.7723919915701,61.7723919915701,61.7723919915701
"2927","umc2095",6424.04,14.7884770659962,0.000120268156686304,4.28816478385507,0.0383785705382671,19.69748364,5.28136002461874e-05,70.4836561711543,0.305392085411517,4.60892966799686,0.060967826867769,-1.27112802819509,0.152873748563257,0.0843792872352253,0.0843792872352253,4.15044619452152,-16.1270554758325,-1.55422456379951,1.22594129184803,0.360834849211926,0.422827178042741,0.269507695202678,0.55047204277194,62.4669959586888,62.4669959586888,62.4669959586888,62.4669959586888,62.4669959586888,62.4669959586888,62.4669959586888,62.4669959586888,62.4669959586888,62.4669959586888,62.4669959586888,62.4669959586888
"2928","umc2341",6426.24,18.7340432390325,1.50275546069818e-05,3.0039439778451,0.0830620882737455,22.8173128331622,1.1098990312945e-05,70.5113804103916,0.30714149666113,4.63307619401449,0.0622631474940619,-1.40596388590207,0.149295816716613,0.0699819744488422,0.0699819744488422,4.17348545770733,-16.0615827614855,-1.52098405458004,1.2057650056529,0.362802024062179,0.422511800112143,0.269457429850379,0.549813869745697,61.1345776031434,61.1345776031434,61.1345776031434,61.1345776031434,61.1345776031434,61.1345776031434,61.1345776031434,61.1345776031434,61.1345776031434,61.1345776031434,61.1345776031434,61.1345776031434
"2929","csu634",6427.84,18.7721639907311,1.47301432372781e-05,3.00658160288771,0.08292700628813,22.8549635891778,1.08920020538379e-05,70.5109585947162,0.307105420109908,4.63311401479242,0.0622608048702671,-1.40679158732942,0.149234639988233,0.0699844908652558,0.0699844908652558,4.17364931934955,-16.0614643606918,-1.52084417360801,1.20556522981451,0.362801771615271,0.422505523473012,0.269454055625314,0.549805392832512,61.0732206861239,61.0732206861239,61.0732206861239,61.0732206861239,61.0732206861239,61.0732206861239,61.0732206861239,61.0732206861239,61.0732206861239,61.0732206861239,61.0732206861239,61.0732206861239
"2930","umc2344",6429.94,11.6024084741771,0.000658664639570187,2.90475082617761,0.0883189013314989,15.1997039332181,0.000500525522446985,70.2617122344186,0.308198013941341,4.64903222022223,0.0614196054310598,-1.16641594289669,0.155871571079164,0.0717452741891509,0.0717452741891509,4.2278223990816,-16.0120432596353,-1.50723684757682,1.18844768440483,0.365348275380559,0.423755145898051,0.270336353163095,0.550936464449404,61.0777323202805,61.0777323202805,61.0777323202805,61.0777323202805,61.0777323202805,61.0777323202805,61.0777323202805,61.0777323202805,61.0777323202805,61.0777323202805,61.0777323202805,61.0777323202805
"2931","umc2342",6430.04,10.8612997260545,0.000981947544096141,2.77220830537675,0.0959137560397235,14.2955507070146,0.000786612070044265,70.2362841402318,0.308163069773423,4.65096605856682,0.0620787002926461,-1.12320908596986,0.155012728588171,0.0698416400260162,0.0698416400260162,4.23181202760097,-16.0155029306125,-1.51070788740309,1.18839632963639,0.36545741275644,0.423980368022367,0.270429655459292,0.551140868536677,61.1719662556781,61.1719662556781,61.1719662556781,61.1719662556781,61.1719662556781,61.1719662556781,61.1719662556781,61.1719662556781,61.1719662556781,61.1719662556781,61.1719662556781,61.1719662556781
"2932","umc2343",6430.44,11.1966723508633,0.000819441512829657,5.47382252216629,0.0193033606235992,17.1610310992517,0.000187728169266371,70.1747451043617,0.309164644409832,4.64528025508,0.0612144337593593,-1.12326043843157,0.151465017689761,0.0962195040116003,0.0962195040116003,4.209391197378,-15.7908583913345,-1.43349015604365,1.11292858842568,0.366664730119643,0.422270046502652,0.26998790382624,0.549782905450244,60.8422210005497,60.8422210005497,60.8422210005497,60.8422210005497,60.8422210005497,60.8422210005497,60.8422210005497,60.8422210005497,60.8422210005497,60.8422210005497,60.8422210005497,60.8422210005497
"2933","IDP2506",6430.45,11.1702273016447,0.00083120443111224,5.46416350366083,0.0194103432498423,17.1162478406499,0.000191979124132399,70.1742484997994,0.309164498067361,4.64530871422684,0.0611810837159464,-1.12138166069767,0.151398790611067,0.0961037985930866,0.0961037985930866,4.20955498851228,-15.791450063651,-1.43395733162058,1.11297863287422,0.366660541921225,0.422283609092599,0.269992002822395,0.549795142102467,61.052427184466,61.052427184466,61.052427184466,61.052427184466,61.052427184466,61.052427184466,61.052427184466,61.052427184466,61.052427184466,61.052427184466,61.052427184466,61.052427184466
"2934","gpm601a",6430.46,11.1702389482417,0.000831199213248987,5.46416467935209,0.0194103301907398,17.116260923836,0.000191977868287199,70.1742490162984,0.309164505342778,4.64530869805851,0.0611811018862597,-1.12138237163437,0.151398808264525,0.0961038218725889,0.0961038218725889,4.2095549527626,-15.7914500607175,-1.43395726374162,1.11297873370875,0.366660543167991,0.422283606542646,0.269992001594796,0.549795139144771,60.7436154231347,60.7436154231347,60.7436154231347,60.7436154231347,60.7436154231347,60.7436154231347,60.7436154231347,60.7436154231347,60.7436154231347,60.7436154231347,60.7436154231347,60.7436154231347
"2935","npi427a",6431.95,10.9816209193568,0.000920199103343564,5.56412170998721,0.0183322043281364,17.0593643379707,0.000197517737212381,70.1696227916817,0.309170448019596,4.64442565089623,0.061034813959162,-1.11338956258089,0.151601208887762,0.0971467228518122,0.0971467228518122,4.20959408423575,-15.7878744280607,-1.43472559604443,1.11157302534714,0.366620029994464,0.4222878540599,0.269984414306071,0.549790931811234,60.7822878228782,60.7822878228782,60.7822878228782,60.7822878228782,60.7822878228782,60.7822878228782,60.7822878228782,60.7822878228782,60.7822878228782,60.7822878228782,60.7822878228782,60.7822878228782
"2936","ufg24",6437.65,6.72582266481534,0.00950268909247331,3.9264056640459,0.0475334367066015,11.1913265799367,0.00371393510244028,70.1334647827778,0.310804249524316,4.64158516776823,0.0606506093372847,-0.887551428295472,0.155019412355283,0.0842715001358544,0.0842715001358544,4.20801315259961,-15.9187385258455,-1.50758075521158,1.16975747481719,0.365488542265147,0.424160844829928,0.270543854413905,0.551572246507207,62.3324382384533,62.3324382384533,62.3324382384533,62.3324382384533,62.3324382384533,62.3324382384533,62.3324382384533,62.3324382384533,62.3324382384533,62.3324382384533,62.3324382384533,62.3324382384533
"2937","umc2134",6449.45,10.2674599181812,0.00135397085821164,2.01302985123082,0.155953590712187,12.572583205416,0.00186165090292402,70.3150056412725,0.314103919628523,4.66160362509672,0.0630553130310397,-1.00989387673449,0.142962695437846,0.0564620031339962,0.0564620031339962,4.20879271895956,-15.972976997951,-1.49421842430979,1.16522345841046,0.36625731459699,0.424293343754557,0.270599273666145,0.551664418263971,61.0395528804815,61.0395528804815,61.0395528804815,61.0395528804815,61.0395528804815,61.0395528804815,61.0395528804815,61.0395528804815,61.0395528804815,61.0395528804815,61.0395528804815,61.0395528804815
"2938","IDP192",6452.76,2.65785184271188,0.103039808095777,3.21118233967913,0.0731366158825579,5.84605064691157,0.0537707670186459,69.9936300889361,0.314574453121029,4.64257662191211,0.0652266041059972,-0.503963728034069,0.140810548331089,0.0698529277276714,0.0698529277276714,4.19923149045123,-15.9372541943913,-1.5510226229648,1.13935248447118,0.364632561621099,0.426105427979435,0.270877589848178,0.553242082161863,62.1088545897644,62.1088545897644,62.1088545897644,62.1088545897644,62.1088545897644,62.1088545897644,62.1088545897644,62.1088545897644,62.1088545897644,62.1088545897644,62.1088545897644,62.1088545897644
"2939","npi443",6455.05,16.155197974357,5.83581967472079e-05,3.38776794428906,0.0656818078570219,19.5518132350013,5.68038406468742e-05,70.5437069414162,0.316740586205107,4.65058419589254,0.0643955851905016,-1.25457309898839,0.142207838324981,0.0724205923231067,0.0724205923231067,4.16560056048898,-15.9206734268965,-1.47865414331693,1.17596715894267,0.366149219179635,0.423436049657454,0.269809369058847,0.550166026487668,60.0998517053881,60.0998517053881,60.0998517053881,60.0998517053881,60.0998517053881,60.0998517053881,60.0998517053881,60.0998517053881,60.0998517053881,60.0998517053881,60.0998517053881,60.0998517053881
"2940","gpm473a",6455.33,16.5158261170517,4.82456921429427e-05,3.62780792457079,0.0568216112847067,20.1090654697727,4.29904424798495e-05,70.5429029537895,0.31643498379564,4.649216125727,0.0658133379342006,-1.26738535860321,0.142043303854496,0.0749442228570136,0.0749442228570136,4.16189235203418,-15.908758810391,-1.47378364602035,1.17485416809299,0.366159278456772,0.42328281736097,0.269738820184477,0.550003425811389,61.1588432523051,61.1588432523051,61.1588432523051,61.1588432523051,61.1588432523051,61.1588432523051,61.1588432523051,61.1588432523051,61.1588432523051,61.1588432523051,61.1588432523051,61.1588432523051
"2941","gpm418b",6457.35,19.9089320788574,8.12199711511174e-06,3.53325961111611,0.0601494282395413,23.8126915557898,6.74745083896917e-06,70.653821998545,0.316917352588924,4.64969537961078,0.063456867655733,-1.38057720484624,0.140911893569759,0.0734336352047371,0.0734336352047371,4.15719951424056,-15.9185667668102,-1.46952120737553,1.18660066838294,0.366080987971271,0.42286630495082,0.269406899958182,0.549322084706281,61.1519292604501,61.1519292604501,61.1519292604501,61.1519292604501,61.1519292604501,61.1519292604501,61.1519292604501,61.1519292604501,61.1519292604501,61.1519292604501,61.1519292604501,61.1519292604501
"2942","gpm1",6466.75,6.30960342317662,0.012008569748027,0.169464453463205,0.680588203994409,6.48390784131321,0.0390874466667677,70.4457261918738,0.330352477375622,4.69094353260699,0.0637557562960239,-0.772594003674258,0.140446373416258,0.0162403681960372,0.0162403681960372,4.19713217483944,-16.1574254749258,-1.58199593470327,1.23171454757459,0.365607659116578,0.427571795097732,0.271046475281014,0.553983914414211,62.4169764560099,62.4169764560099,62.4169764560099,62.4169764560099,62.4169764560099,62.4169764560099,62.4169764560099,62.4169764560099,62.4169764560099,62.4169764560099,62.4169764560099,62.4169764560099
"2943","AY109550",6474.85,13.9406438793952,0.000188674363024162,0.175807310235684,0.675001410161294,14.1211828664229,0.000858270334256091,70.8405549347398,0.329453989688136,4.7211022602997,0.0686145921940218,-1.10018165286014,0.135189689051256,-0.0160034495996035,-0.0160034495996035,4.12865945437832,-16.2997270818062,-1.64587043832985,1.31714876558622,0.36482181063535,0.428595932028683,0.270179996613703,0.553159184963797,61.6283464566929,61.6283464566929,61.6283464566929,61.6283464566929,61.6283464566929,61.6283464566929,61.6283464566929,61.6283464566929,61.6283464566929,61.6283464566929,61.6283464566929,61.6283464566929
"2944","AY107292",6474.88,13.7225698796294,0.000211892745440703,0.178433781557417,0.672722693183888,13.8997893349008,0.00095873613449707,70.8282728475444,0.32926627155894,4.72123388700092,0.068162246234248,-1.08969688611195,0.134951555539346,-0.0160954670715014,-0.0160954670715014,4.1292742664522,-16.3005406315872,-1.64548613130452,1.3170299284668,0.36483666533564,0.428610282818859,0.270202328772993,0.553194722658165,62.9655539772727,62.9655539772727,62.9655539772727,62.9655539772727,62.9655539772727,62.9655539772727,62.9655539772727,62.9655539772727,62.9655539772727,62.9655539772727,62.9655539772727,62.9655539772727
"2945","npi439b",6476.85,13.4277197335161,0.000247933301762095,0.193781210972595,0.659788006199134,13.6166002053696,0.00110456895875974,70.8147219017993,0.329159431796917,4.722039627995,0.0659472251526725,-1.0749080425808,0.134531680712091,-0.0167272379483647,-0.0167272379483647,4.12902852998207,-16.3035267697136,-1.64519149366453,1.3178318877604,0.364882328100205,0.42864143661526,0.270231645111903,0.553241035763772,61.307880055788,61.307880055788,61.307880055788,61.307880055788,61.307880055788,61.307880055788,61.307880055788,61.307880055788,61.307880055788,61.307880055788,61.307880055788,61.307880055788
"2946","asg44",6486.35,1.59271294955911,0.20693895686959,1.02650960838022,0.310979872461393,2.56363787713546,0.277532027353805,69.4140622175626,0.327309537605469,4.71919246935416,0.0646921099962802,0.388979609779599,0.142580298530627,-0.0400376923920579,-0.0400376923920579,4.21727867757432,-16.2322012160665,-1.65126025012922,1.17700426312572,0.360933498910238,0.428565524561596,0.270924839703391,0.555436831629574,64.1438515081206,64.1438515081206,64.1438515081206,64.1438515081206,64.1438515081206,64.1438515081206,64.1438515081206,64.1438515081206,64.1438515081206,64.1438515081206,64.1438515081206,64.1438515081206
"2947","mmp131",6503.65,0.813360481602162,0.367128584779396,0.392243285551402,0.531122586457664,1.2216923992259,0.542891280258757,69.42902403401,0.329116953703592,4.66127084802027,0.0659479322179009,0.272521685831218,0.139560890254325,0.0243211232065395,0.0243211232065395,4.25001612651441,-16.1588645020483,-1.64229047833938,1.19378951313465,0.361988146797399,0.429458847893475,0.271159565108885,0.555747885124056,63.7115117891817,63.7115117891817,63.7115117891817,63.7115117891817,63.7115117891817,63.7115117891817,63.7115117891817,63.7115117891817,63.7115117891817,63.7115117891817,63.7115117891817,63.7115117891817
"2948","umc2346",6506.75,2.49527836005203,0.114188185218462,0.279874134983051,0.596783724972841,2.79075332811267,0.247739704149006,69.2571789374643,0.32625341127845,4.66196116078971,0.0647308189030134,0.461012349207433,0.135309282999148,0.0198027382191288,0.0198027382191288,4.25420554525481,-16.1983986253745,-1.63418909585311,1.21378851211728,0.361706669815894,0.429032442098059,0.271088272329585,0.555361151035592,63.8297166968053,63.8297166968053,63.8297166968053,63.8297166968053,63.8297166968053,63.8297166968053,63.8297166968053,63.8297166968053,63.8297166968053,63.8297166968053,63.8297166968053,63.8297166968053
"2949","csu93a",6509.05,2.29282542157324,0.129973130629207,0.414573015520333,0.51965750165158,2.71560908426921,0.257224883884973,69.2701450203825,0.326210265412504,4.65888610495403,0.0651487699432688,0.449235118846988,0.137563576520572,0.0243751190603446,0.0243751190603446,4.2525474412283,-16.1917028727975,-1.62891826963093,1.21254326040656,0.361786633430659,0.429034024375087,0.27108014430929,0.555350892311156,63.6487857919536,63.6487857919536,63.6487857919536,63.6487857919536,63.6487857919536,63.6487857919536,63.6487857919536,63.6487857919536,63.6487857919536,63.6487857919536,63.6487857919536,63.6487857919536
"2950","ufg75c",6522.35,1.8568635556497,0.172987227759041,0.00533369732170888,0.941780520802009,1.86313213813116,0.393936295594357,69.3723321427252,0.322693903386402,4.68106000760903,0.0648222981095358,0.408902505934061,0.139562257184853,0.00275533921054748,0.00275533921054748,4.23506132122834,-16.230584123504,-1.64237973105847,1.2383011842458,0.362194141572318,0.428976442115341,0.271266887602081,0.555464689345911,63.6978468055065,63.6978468055065,63.6978468055065,63.6978468055065,63.6978468055065,63.6978468055065,63.6978468055065,63.6978468055065,63.6978468055065,63.6978468055065,63.6978468055065,63.6978468055065
"2951","mmp168",6531.65,4.0946296959425,0.0430196526366405,0.0698571298069069,0.791544912482453,4.19191360649112,0.122952545961154,69.1888316382576,0.321413048462993,4.665414824457,0.0673750050707891,0.5965916740928,0.136456767245303,0.0100199397995279,0.0100199397995279,4.26001263529085,-16.21765652996,-1.64605689054065,1.22123816091271,0.361086004807446,0.428807529580671,0.270978615141344,0.555134717833621,64.0183098591549,64.0183098591549,64.0183098591549,64.0183098591549,64.0183098591549,64.0183098591549,64.0183098591549,64.0183098591549,64.0183098591549,64.0183098591549,64.0183098591549,64.0183098591549
"2952","umc1366",6535.05,7.86440933785408,0.00504172932574271,0.00122344804364499,0.972097425395679,7.86484365197016,0.0195961565573948,68.9783343763444,0.322186515785016,4.66718657951895,0.0640309627619469,0.818558913922023,0.135092458590374,-0.00140296619981105,-0.00140296619981105,4.28094890770816,-16.250568355329,-1.656306846142,1.22636681157698,0.360130755492415,0.427909160922869,0.270676378933923,0.554346752104091,64.124828532236,64.124828532236,64.124828532236,64.124828532236,64.124828532236,64.124828532236,64.124828532236,64.124828532236,64.124828532236,64.124828532236,64.124828532236,64.124828532236
"2953","hb1",6537.45,7.40552405589838,0.00650238991343944,0.00486562290712078,0.944389446986115,7.40657999978774,0.0246423197292099,69.0029129369256,0.322322746468873,4.66902917889452,0.0651756409349314,0.795931072122738,0.135387422463368,-0.00274844228164233,-0.00274844228164233,4.27913012617164,-16.252757251603,-1.65764301014902,1.22736673255154,0.360225366805049,0.427969228699291,0.270723431224162,0.5544242299505,63.9406931046803,63.9406931046803,63.9406931046803,63.9406931046803,63.9406931046803,63.9406931046803,63.9406931046803,63.9406931046803,63.9406931046803,63.9406931046803,63.9406931046803,63.9406931046803
"2954","nfd104d",6537.49,4.96786220943021,0.0258225447836685,0.0992954526382669,0.752676762089135,5.0795178421191,0.0788854151107782,69.1524571885845,0.322939992757912,4.68099297230276,0.0630585713540681,0.65655581196331,0.136448784040865,-0.0121780511554988,-0.0121780511554988,4.26682422537418,-16.2622341795097,-1.66926733778151,1.22980153014107,0.360681068468705,0.428312734708061,0.270943054688182,0.554833838970743,63.5680799724233,63.5680799724233,63.5680799724233,63.5680799724233,63.5680799724233,63.5680799724233,63.5680799724233,63.5680799724233,63.5680799724233,63.5680799724233,63.5680799724233,63.5680799724233
"2955","bnl5.09a",6545.25,6.14158575171367,0.0132038852005371,2.10708977711046,0.146617917062278,8.0898487462927,0.0175110289097397,69.1569132679337,0.322659479452228,4.70974170810669,0.0626034198943523,0.727134980768985,0.136078029170669,-0.0556728596972451,-0.0556728596972451,4.24998401469394,-16.3282239309007,-1.73041383722243,1.24838290875061,0.358726625852081,0.428136119800634,0.270343912753854,0.554162236856389,63.7276897414512,63.7276897414512,63.7276897414512,63.7276897414512,63.7276897414512,63.7276897414512,63.7276897414512,63.7276897414512,63.7276897414512,63.7276897414512,63.7276897414512,63.7276897414512
"2956","mmp110",6549.75,2.28075510584949,0.130988085999735,1.26244482059233,0.261188826266185,3.5573109946208,0.168865034202035,69.3704187434548,0.325489369159847,4.71186141553397,0.0638898287028249,0.442887210156771,0.136277467033365,-0.0429056193848961,-0.0429056193848961,4.2431298602473,-16.2807593569445,-1.70588809864864,1.2306391623285,0.360606476143232,0.428680172171735,0.270905136493679,0.555036478983453,63.4583648750947,63.4583648750947,63.4583648750947,63.4583648750947,63.4583648750947,63.4583648750947,63.4583648750947,63.4583648750947,63.4583648750947,63.4583648750947,63.4583648750947,63.4583648750947
"2957","gpm310",6561.92,5.15814596080192,0.0231375841237955,1.51007622313407,0.219127455767608,6.60122183002598,0.0368606418018619,69.1473185544961,0.326364653162282,4.71062960753353,0.0642147859110531,0.661150811889122,0.135178456479772,-0.0466526558842734,-0.0466526558842734,4.26089926786002,-16.2794375938873,-1.71067807595515,1.21723514596494,0.359762892055968,0.428182301276507,0.270589518368765,0.554413797199366,64.0428375599726,64.0428375599726,64.0428375599726,64.0428375599726,64.0428375599726,64.0428375599726,64.0428375599726,64.0428375599726,64.0428375599726,64.0428375599726,64.0428375599726,64.0428375599726
"2958","gpm379c",6571.15,6.15468071493197,0.01310647742299,1.19800675906056,0.273720427167079,7.25194510675794,0.0266231922657684,69.1226880458489,0.32376884005659,4.70014032054363,0.0631220040522396,0.725266204146145,0.135418716590181,-0.0418222548581461,-0.0418222548581461,4.25696132939229,-16.2982387014825,-1.71760366239565,1.22321419656718,0.35911642579551,0.428183545537147,0.270497199178792,0.554485037310442,63.815989428477,63.815989428477,63.815989428477,63.815989428477,63.815989428477,63.815989428477,63.815989428477,63.815989428477,63.815989428477,63.815989428477,63.815989428477,63.815989428477
"2959","AY109819",6571.16,6.17053599635343,0.0129895248095182,1.18725227500765,0.275884506432788,7.25815509949737,0.0265406555548382,69.1229494250722,0.323671904338156,4.69985256822342,0.0630924381620324,0.72574933272317,0.135327192814936,-0.0416148804038412,-0.0416148804038412,4.2568485722516,-16.2984182888256,-1.7176498507735,1.22327580792103,0.359106423159894,0.428184933721682,0.270496285078226,0.554488654239303,63.7666666666667,63.7666666666667,63.7666666666667,63.7666666666667,63.7666666666667,63.7666666666667,63.7666666666667,63.7666666666667,63.7666666666667,63.7666666666667,63.7666666666667,63.7666666666667
"2960","gpm144",6571.17,7.92651301878964,0.00487155903026382,1.12255635159058,0.289368670499752,8.87104113152247,0.0118488961722452,69.0441968464086,0.32236536524107,4.6949773839492,0.0653689167371163,0.830269566851855,0.136513147827962,-0.040981197474247,-0.040981197474247,4.24731765940692,-16.2948797296792,-1.71469493637496,1.23093100893412,0.35861471464564,0.427894537234047,0.270321768589092,0.55424581357156,65.3512323943662,65.3512323943662,65.3512323943662,65.3512323943662,65.3512323943662,65.3512323943662,65.3512323943662,65.3512323943662,65.3512323943662,65.3512323943662,65.3512323943662,65.3512323943662
"2961","IDP2142",6572.37,9.03519415282299,0.00264830926379262,0.901177577595253,0.342466155465993,9.80144818784019,0.00744119299709257,69.005794499115,0.320783022938991,4.68903320424125,0.0679648276170036,0.875234057966409,0.134766193917502,-0.036276722967768,-0.036276722967768,4.24051743896789,-16.2831981056329,-1.7073706044435,1.23193359756811,0.358417076292272,0.427653263386497,0.270246553148006,0.554113755352616,64.1768778123919,64.1768778123919,64.1768778123919,64.1768778123919,64.1768778123919,64.1768778123919,64.1768778123919,64.1768778123919,64.1768778123919,64.1768778123919,64.1768778123919,64.1768778123919
"2962","isu49",6575.96,20.2901791187371,6.65412609100072e-06,1.72038777347235,0.189643137657513,21.6072963547975,2.03252179894695e-05,68.5992432062537,0.319780456605756,4.6946017634842,0.0633524835776931,1.33237545658599,0.136683406117015,-0.0505549975617407,-0.0505549975617407,4.25403971570343,-16.1879837689383,-1.69321284548499,1.14112814526676,0.356412713694783,0.424997777824548,0.269018620377835,0.551655312213726,64.7832054905127,64.7832054905127,64.7832054905127,64.7832054905127,64.7832054905127,64.7832054905127,64.7832054905127,64.7832054905127,64.7832054905127,64.7832054905127,64.7832054905127,64.7832054905127
"2963","IDP2462",6577.98,42.0551417032342,8.8735564911013e-11,0.0224416093957692,0.880918276502676,42.3899440867137,6.23936794623502e-10,68.2342848422489,0.308072716869963,4.61601063433476,0.0608476448534575,1.9429546231005,0.13627760143498,0.00576634679890431,0.00576634679890431,4.26478673481711,-16.0697194775388,-1.80600160622253,1.13080555208426,0.350003442865401,0.423694057537545,0.266588517284091,0.549460595647365,65.6677458518818,65.6677458518818,65.6677458518818,65.6677458518818,65.6677458518818,65.6677458518818,65.6677458518818,65.6677458518818,65.6677458518818,65.6677458518818,65.6677458518818,65.6677458518818
"2964","gpm812",6580.48,42.0521647650358,8.8870754513257e-11,0.0224308090221511,0.880946721254366,42.3869050666733,6.24885593507051e-10,68.2344069023036,0.308071493566823,4.61601332976522,0.0608457662901255,1.94280923966773,0.136272193973102,0.00576479317539826,0.00576479317539826,4.26479188001359,-16.0697082762221,-1.80600987297131,1.1307899944687,0.350003735768321,0.423695269837073,0.266588721052232,0.549461445575586,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561
"2965","gpm705b",6580.49,42.0521207563333,8.8872754595199e-11,0.0224311253068468,0.880945888161489,42.3868635115731,6.24898577233638e-10,68.2344086269853,0.308071471926556,4.61601334499736,0.0608457745860235,1.94280758979724,0.136272147142307,0.00576483145335292,0.00576483145335292,4.26479189347786,-16.0697082245997,-1.80600976294109,1.1307900313106,0.350003742792164,0.423695272144375,0.266588725397009,0.549461451724946,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561,65.509756097561
"2966","asg12a",6581.27,38.2472673844285,6.23242929945157e-10,0.0103619897077039,0.918920300226198,38.4454720195922,4.48406422004057e-09,68.2755672046058,0.309749477982768,4.62345679745514,0.062129207036537,1.83816671481224,0.135797063349457,0.0038590998451319,0.0038590998451319,4.24358951278567,-16.0908814215278,-1.77519792151346,1.16005974652789,0.351575062440941,0.424103433960478,0.267100415065952,0.549949471522024,65.0529920692141,65.0529920692141,65.0529920692141,65.0529920692141,65.0529920692141,65.0529920692141,65.0529920692141,65.0529920692141,65.0529920692141,65.0529920692141,65.0529920692141,65.0529920692141
